"solution","units","total_area_kmsq","good_hab_mean_pct","area_unfenced_mean_pct","area_fenced_mean_pct","cons_lands_mean_pct","FB_richness_max_mean","accessibility_max_mean"
853,"[660,693,400,541,259,217,103,240,407,456,427,458,329,328,254,687,247,350,258,107,106,51,379,342,303,432,399,428,680,404,327,60,401,31,236,234,425,224,221,104,326,71,325,239,679,459,685,253]",85.94592903774,21.5691206566029,82.3637287972154,17.4743334140523,31.9997155842745,2.04166666666667,4.38636363636364
854,"[407,693,400,259,406,458,379,253,427,401,687,349,329,456,236,217,432,350,234,404,105,247,221,241,51,555,227,239,62,106,50,326,224,54,460,557,679,685,328,459,425,246,240,225,325,680,107]",82.50010181961,23.3664735939156,82.1720588316874,17.6607836735716,38.0970051720731,2.08333333333333,4.40476190476191
855,"[401,407,693,679,400,458,240,325,326,253,405,379,239,258,104,71,245,241,224,428,51,557,327,54,688,259,60,427,328,548,425,350,687,542,406,404,432,554,680,220,43,399,342,459,106,107,553,329,234,236]",83.84654886015,26.3610985219328,80.6579362869394,19.177901246019,33.0815807324681,2.12,4.43181818181818
856,"[400,217,679,401,406,104,254,253,360,687,259,326,239,220,379,425,236,398,350,459,247,31,50,234,554,225,240,71,328,342,541,680,241,32,258,329,54,325,458,106,347,427,107,456]",74.10012754446,29.6593490626696,75.9606793153344,23.8663709327681,42.1552077321731,2.26086956521739,4.30769230769231
857,"[401,406,660,217,104,427,325,259,225,341,428,553,547,379,692,240,326,253,239,227,693,400,329,555,347,425,221,350,220,105,687,107,51,456,685,460,224,560,62,554,234,236,459,106,680,60,328,458,679]",89.72579158359,23.7531108671745,85.1075634627799,14.7416556994258,34.6435466205826,2.29166666666667,4.64444444444444
858,"[104,693,400,217,401,398,406,350,224,459,240,554,456,105,555,247,679,692,329,102,327,106,253,460,560,691,258,239,60,31,687,325,685,326,236,347,54,225,43,427,680,107,432,234,259,328,553,458]",87.31561360297,25.3926080705523,79.3450155660052,20.4940798622829,39.8137261306711,2.28,4.45454545454545
859,"[693,104,401,259,217,458,541,239,554,398,379,432,406,303,246,460,247,255,360,325,221,34,326,660,679,350,349,50,253,375,342,51,560,107,71,680,456,328,106,459,236,234,400,329,687,425,427]",81.34446846959,21.5580005373832,80.5280755030491,19.2987202708912,37.4704272496037,2.19047619047619,4.47619047619048
860,"[693,406,217,104,401,248,660,399,225,255,404,236,246,253,458,240,102,329,400,428,427,234,398,548,687,239,325,107,51,328,541,327,60,71,350,43,432,259,560,347,555,379,685,679,106,553,680,425,459]",87.27511108172,24.06668983254,76.9948931654102,22.8411468959343,38.2667784282315,2.29166666666667,4.40909090909091
861,"[407,104,401,693,679,259,458,541,236,379,427,102,239,246,62,350,227,342,459,554,398,329,680,245,221,240,328,247,406,660,241,560,54,31,425,360,325,106,548,432,685,220,105,234,107,687,253]",84.21005414998,23.2943779036343,81.0479820731256,18.7941665046655,38.2704840855126,2.08695652173913,4.53488372093023
862,"[400,401,259,660,217,679,399,104,254,428,459,240,541,427,458,379,327,404,560,236,234,543,107,241,342,221,680,71,227,350,364,60,425,325,220,247,253,693,239,407,687,329,554,106,328,456]",81.52901276637,20.5260867645863,85.4688657124313,14.3735747393027,32.8132794668264,2.15,4.47619047619048
863,"[259,407,541,401,217,400,325,239,326,399,246,680,103,105,350,685,349,253,71,51,347,398,227,406,236,240,329,255,328,247,427,560,327,687,425,220,554,458,679,342,225,54,459,693,234,555,106,107]",89.01204082839,17.5100616406148,83.0249304883909,16.8127244168878,36.22415852895,2,4.38636363636364
864,"[541,401,104,693,259,239,400,341,217,692,458,399,102,246,303,557,554,687,245,60,105,62,31,234,326,34,50,225,107,679,349,328,240,680,224,236,425,258,43,220,459,329,32,553,379,260,350,406,106,253,427,325]",94.25916039339,24.8530502003997,85.0160375609505,14.8205991894696,38.7197123658243,1.88888888888889,4.31914893617021
865,"[401,406,104,400,217,432,458,407,329,241,688,234,325,379,253,225,328,103,548,560,227,693,342,71,364,43,107,692,50,349,245,685,460,427,106,350,554,62,239,680,459,425,259,236,687,679]",76.22659674437,21.6961831599678,85.6961895043034,14.1449241476895,34.6621508905767,2.04347826086957,4.45
866,"[401,104,679,541,407,217,326,685,106,240,459,253,239,555,400,687,329,234,62,428,402,427,680,560,360,406,103,227,398,241,225,460,553,51,220,325,693,60,347,328,458,31,425,107,260,259,236]",85.67974759732,22.8595113485483,81.9138657715471,17.9261427069097,36.602108454937,2.09090909090909,4.40476190476191
867,"[541,660,693,401,407,400,239,427,240,255,458,679,327,432,258,241,217,221,60,687,325,685,220,460,560,247,71,328,234,253,543,259,43,326,106,680,104,554,260,425,406,107,236,329,459]",79.92583269377,16.2171261995233,84.5024099462465,15.3343676507362,35.4089556381159,2,4.51219512195122
868,"[693,406,104,217,407,458,253,660,679,255,341,239,687,379,254,258,225,400,325,107,404,240,342,7,224,401,259,328,50,329,221,236,62,43,106,31,680,398,560,234,456,554,427,425,459]",80.0762239432,27.7635375492966,75.8876356948777,23.9375145300499,39.2624062797917,2.12,4.41463414634146
869,"[406,407,541,660,104,239,458,427,379,217,693,227,34,555,247,326,325,246,456,303,106,400,220,107,236,234,459,60,105,224,428,32,328,51,7,560,685,102,425,329,687,350,401,259,253,342,679,240,680]",91.87446536852,18.9502386429937,87.6574407047643,12.1834169770828,31.0470093626424,2.04347826086957,4.47826086956522
870,"[400,406,407,104,693,379,427,458,401,342,341,217,459,220,325,554,685,460,107,50,241,106,258,405,54,349,60,404,680,553,360,350,259,103,398,31,432,227,236,326,239,255,329,234,225,679,328,253,687]",88.95668612117,28.3089144334765,78.2770408509333,21.5595739020112,37.5792330875251,1.89285714285714,4.34090909090909
871,"[407,217,693,406,541,401,255,253,103,379,680,425,679,458,329,239,224,106,107,350,328,325,247,259,342,557,555,560,687,240,54,50,459,327,221,51,427,326,105,220,456,685,104,399,236,234]",83.25224986076,18.5667426760344,81.2110654915013,18.6291480091463,34.5461832172717,2,4.52380952380952
872,"[407,693,104,406,660,325,379,103,398,541,247,329,102,547,427,71,680,239,327,62,542,43,50,258,240,399,227,303,543,220,458,687,225,401,553,106,555,32,342,105,459,400,234,259,328,554,679,456,107,236,253]",91.17678611515,22.2280349700482,85.3614988228094,14.4851198681853,30.9354273741288,1.96153846153846,4.34782608695652
873,"[259,406,217,693,660,407,254,326,253,432,325,404,220,104,379,225,400,399,401,328,341,687,458,103,234,31,43,239,685,459,107,260,227,60,456,32,425,258,427,106,679,329,236,680]",81.2148401292,25.137181210979,81.5942032236227,18.2442006692244,33.1376886805711,2,4.29268292682927
874,"[406,259,104,400,401,399,541,459,557,342,679,62,234,246,693,239,329,458,258,31,103,554,349,240,428,427,50,688,680,60,253,247,685,34,347,217,402,456,107,106,328,325,71,43,350,687,432,236]",83.54798369069,24.0939807275711,78.459964429907,21.3748934241557,41.3307423888897,2.25,4.28571428571429
875,"[660,259,541,406,104,693,239,404,398,680,329,106,341,458,379,107,246,547,248,375,247,560,236,303,407,325,425,459,32,685,401,328,103,50,62,687,427,54,43,554,432,679,253,240,225,234,360]",80.68608286223,22.6319433456704,82.2103927289918,17.6215135160008,36.7585910632238,1.80952380952381,4.48780487804878
876,"[401,104,693,400,541,379,427,458,679,425,349,253,220,548,402,254,325,350,107,398,31,239,34,680,347,43,406,62,225,687,246,555,54,460,106,71,255,360,50,328,234,342,459,329,259,236,217,554,685]",84.6551611171,25.8452460667757,76.8615856017539,22.971145167867,40.0337443948024,2.28,4.35714285714286
877,"[406,401,541,693,400,379,247,253,458,427,217,326,399,687,104,660,543,227,407,60,428,303,555,259,685,398,327,688,459,51,236,234,560,239,107,240,347,54,425,432,225,456,679,325,328,329,680,106]",86.38655048858,19.0235961553025,82.6975274159672,17.1441105771897,27.8303338802517,2.28571428571429,4.43181818181818
878,"[259,693,217,401,104,541,379,225,325,407,234,328,236,400,220,398,425,341,62,679,253,406,555,560,255,71,106,34,247,221,51,360,239,427,43,456,557,660,687,554,458,680,459,107,432,329]",78.16626095389,22.4461158776089,77.9393570050051,21.8976020796865,34.9736375873873,2.09090909090909,4.475
879,"[407,400,259,541,660,104,398,247,234,687,253,693,427,224,107,405,679,50,432,239,240,364,326,402,225,350,328,329,379,71,220,560,460,325,401,456,254,360,680,31,458,685,54,425,106,459,236]",80.78610396294,23.1041835078248,79.2376078166632,20.5953053152812,35.4827463673403,2.13636363636364,4.39024390243902
880,"[217,104,406,407,679,693,240,326,427,236,246,239,680,541,692,225,428,688,255,224,458,102,54,456,401,327,247,685,62,460,253,50,258,543,350,71,553,555,560,107,379,459,259,227,399,400,342,325,687,106,328,234,329]",96.22254003135,18.2012580481699,85.4771280757219,14.3606338128475,34.2544680291694,2.03846153846154,4.4375
881,"[104,400,406,679,217,259,379,253,234,693,236,404,350,456,553,103,342,458,432,328,303,427,241,685,71,325,32,349,329,688,107,459,425,51,326,254,560,54,401,347,240,541,680,106,258,239,687]",83.16602941651,27.8239971833988,82.4351027636962,17.3985793749635,38.610978981198,2.20833333333333,4.37209302325581
882,"[217,693,401,407,259,104,360,553,328,688,220,692,253,680,432,341,350,541,660,32,236,404,224,303,342,51,543,325,227,405,254,234,460,107,399,31,60,103,364,687,425,258,245,329,406,347,379,459,458,106,239,554,427,679]",96.37594522511,28.5954347098279,81.6822835607859,18.1633293450912,33.3163315894029,2.06896551724138,4.36734693877551
883,"[400,679,401,693,407,253,541,240,432,224,326,217,236,225,62,360,459,399,406,349,258,239,255,460,102,557,50,104,60,680,54,398,456,31,554,350,71,107,329,685,34,328,234,379,425,427,259,106,458,325,687]",86.89510342152,23.9172733035096,77.3258897630656,22.5051631853186,38.0903157048326,2.10714285714286,4.18181818181818
884,"[401,407,406,679,104,217,62,106,458,254,224,241,258,342,660,554,220,398,428,107,51,425,325,541,245,459,680,404,341,71,253,259,693,60,234,236,688,32,402,687,456,553,379,54,225,327,328,399,427,239,329]",86.11114570778,26.0172043063069,83.7737632306746,16.0641871596644,31.3722883700355,2,4.44444444444444
885,"[104,259,406,401,217,239,541,404,379,328,106,254,349,679,220,398,253,62,247,54,236,555,543,258,360,432,71,43,458,680,364,31,60,425,687,303,325,347,350,107,240,456,234,400,329,342,459,427,554]",79.16551374195,29.6049531239573,75.7210337022625,24.1133347866675,39.2174954841483,2.29166666666667,4.34146341463415
886,"[401,259,217,407,400,693,406,104,399,258,246,220,379,102,255,240,328,427,325,425,62,106,554,103,34,60,236,253,459,398,460,458,326,227,51,679,50,687,54,239,432,107,329,234,456,680]",78.98173202347,20.4855408701697,80.9380169521721,18.894047028811,37.8219346142504,2.19047619047619,4.375
887,"[104,217,400,259,541,660,687,341,407,102,679,398,432,428,404,236,379,106,326,458,245,34,50,542,553,459,246,402,221,399,105,239,234,32,693,253,60,71,375,364,554,342,680,406,107,427,328,456,329,325]",88.3560847086,26.1061738232744,84.1148138793073,15.7242414142702,32.5095418905833,2.03846153846154,4.4
888,"[104,401,660,407,693,541,239,327,236,427,456,328,220,62,458,342,555,347,364,32,542,459,375,679,428,680,350,224,60,432,425,106,560,31,7,685,241,225,406,325,71,398,240,107,258,234,341,329,259,687,253,400]",92.24714745968,24.0969305538869,81.0957287815727,18.7434883984767,32.4302099550819,2.18518518518519,4.36170212765957
889,"[217,406,401,407,400,399,234,259,328,241,342,225,62,102,693,432,255,360,236,51,239,347,43,379,349,553,459,104,258,427,428,326,221,240,227,560,460,253,107,660,106,325,554,425,329,456,458,680,679,687]",86.97375832228,24.9064338706788,81.5492749342722,18.2851439459073,40.0490199144226,2.32,4.28888888888889
890,"[401,679,104,400,541,217,406,660,106,241,239,687,236,62,458,258,341,350,349,555,364,379,253,102,220,680,402,60,560,105,247,303,432,234,225,34,329,51,407,221,240,54,259,107,325,554,427,459,328,456,425]",84.9635509579,21.7763778659075,85.7738367078419,14.0616118752294,35.5610574170692,2.08333333333333,4.44444444444444
891,"[541,407,104,400,693,406,225,458,427,349,350,548,325,259,328,428,425,103,329,239,254,460,258,255,557,227,247,687,62,560,399,234,459,236,31,555,379,221,554,456,107,43,240,342,217,680,106,253,679]",91.32984133835,25.2161901103726,77.2040037159265,22.6302654651102,42.9279979160145,2.20689655172414,4.17391304347826
892,"[217,259,679,406,693,541,458,104,325,456,350,234,425,328,254,329,326,253,405,691,107,249,560,224,327,459,401,428,227,71,680,404,255,31,688,399,553,220,225,347,460,687,236,660,342,50,400,239,106,247,427]",94.61532944505,25.1441812477548,76.8378431371453,23.0009256427985,36.1066791464058,2.36,4.375
893,"[660,104,693,400,401,325,239,679,255,456,102,241,349,327,234,379,224,103,54,328,555,375,548,541,427,543,406,687,432,459,240,50,341,342,460,407,553,350,106,43,425,326,253,329,685,60,31,236,458,680,107]",91.61743674083,26.3290682699769,81.0462315344087,18.7949199795022,41.8807685522147,2.25925925925926,4.30434782608696
894,"[541,104,401,217,400,239,259,407,349,350,253,329,679,106,693,234,247,255,43,34,60,102,458,660,554,425,50,220,31,241,107,326,432,105,685,303,62,328,54,459,342,427,680,687,325,236]",78.79378551937,19.3387044063049,82.5878949808553,17.2565054951352,37.1298044209854,1.89473684210526,4.35
895,"[104,401,693,541,259,458,679,217,327,103,247,240,328,220,254,239,407,543,680,236,107,553,248,43,432,688,399,303,224,245,246,225,560,227,258,687,234,329,106,54,460,51,406,253,62,260,427,554,325,456,459]",90.85209182808,18.6988902696041,84.4988369619098,15.3363589989052,40.3600182673293,2.09090909090909,4.41304347826087
896,"[541,217,406,400,660,239,240,398,325,407,62,693,553,350,102,679,225,236,688,347,43,221,326,425,31,246,456,329,460,106,341,555,104,328,459,379,685,458,247,680,227,427,360,107,259,50,253,220,687,399,234]",91.56415519592,26.6657623505371,80.1654857572755,19.6741147767313,39.4207020383903,2.25,4.30434782608696
897,"[693,400,259,660,407,401,541,225,554,379,350,217,258,553,327,236,104,341,234,254,105,221,329,54,680,245,687,107,106,425,103,398,50,459,326,240,427,560,679,456,51,685,432,458,239,325,253,328]",86.52414560585,21.613975478372,85.8121193305549,14.0289596200984,35.2294465739233,2,4.56818181818182
898,"[679,407,104,541,693,458,379,401,685,240,398,246,239,326,660,236,31,259,425,427,34,364,325,341,680,224,107,349,225,456,51,62,350,220,254,399,328,560,71,342,687,227,106,400,329,406,234,253,459]",88.23311382679,21.4395438747821,82.8948821325913,16.9384356447842,35.4793881089927,2.04,4.31818181818182
899,"[406,693,400,401,660,427,328,548,350,239,404,104,680,102,253,459,326,342,106,227,43,217,407,555,221,364,259,60,241,460,557,349,432,240,62,258,255,71,329,687,456,458,399,679,107,360,554,553,234,325,236]",85.23039922929,27.8434482350921,77.7297166724646,22.1007651016047,42.932046473976,2.2962962962963,4.22727272727273
900,"[401,259,104,693,400,239,406,541,687,246,459,456,106,680,360,342,428,328,253,404,62,236,398,241,234,427,54,221,432,685,350,460,50,402,555,31,255,225,425,71,379,458,217,107,679,325,329]",81.86041301597,25.3802593833016,76.5326416846899,23.3029946833278,34.8532563850193,2.04166666666667,4.48780487804878
901,"[407,406,400,693,541,239,401,428,225,427,687,253,221,327,688,34,379,555,43,247,350,425,62,32,679,329,236,398,554,104,106,54,255,680,459,60,107,685,326,259,217,360,325,234,456,328,458,432,220]",84.41070221485,20.4199654601144,81.7434523035188,18.0975472594879,28.5317038714031,2,4.46511627906977
902,"[406,541,401,104,400,103,399,255,234,225,105,427,425,379,407,685,102,245,31,260,693,54,325,398,303,34,253,432,43,360,236,350,32,543,51,329,456,220,679,342,259,554,687,680,328,460,458,239,107,106,459]",93.08300297302,22.7701436700058,80.7971135793335,19.0443552635359,33.4323320696356,1.96428571428571,4.26086956521739
903,"[660,104,679,259,406,401,258,234,342,425,236,239,349,404,227,407,105,327,400,360,220,693,688,253,225,31,71,428,458,60,260,106,402,329,542,459,553,54,325,554,427,541,246,107,240,687,328,680]",85.20228867001,22.6795736182691,84.5682591699436,15.2759017630413,34.9495100432189,1.9047619047619,4.44186046511628
904,"[693,660,400,541,679,239,247,325,407,234,349,687,401,245,258,254,253,555,427,399,104,240,236,227,51,31,553,402,560,432,54,327,326,543,347,680,217,459,350,220,259,425,107,106,328,456,458,329]",89.35222537541,22.3946402858325,82.7034070074624,17.1341689138807,37.9326346577222,2.31818181818182,4.26666666666667
905,"[541,104,407,679,217,406,687,693,399,458,236,62,325,234,225,685,428,688,342,103,692,660,350,50,107,379,43,247,7,349,259,51,224,227,106,31,554,375,680,658,253,326,427,400,239,425,329,328,459]",86.64915935581,19.8662341591725,86.2204033932215,13.6276002194199,30.007274728442,1.88,4.36363636363636
906,"[104,400,679,401,259,239,541,326,247,427,325,234,105,103,456,547,555,227,691,62,224,220,236,258,241,350,693,255,554,50,560,107,402,375,71,60,407,428,225,425,106,328,459,240,458,680,329,687,253]",88.49349189852,15.2300325522228,85.4506848945482,14.3923123058851,33.6290122228966,2.05,4.56818181818182
907,"[217,541,259,401,400,660,104,327,406,360,234,398,328,106,404,341,325,258,241,691,693,239,688,687,428,329,407,685,225,253,342,51,60,350,43,554,54,432,31,680,460,679,425,427,107,456,459,458,236]",83.48467615709,24.63451782285,79.9316635076505,19.9112727238046,32.0047271502224,2.08,4.41860465116279
908,"[217,259,693,406,104,400,398,401,253,404,660,234,224,106,240,329,456,379,425,50,227,687,327,554,54,328,236,560,71,255,680,325,347,685,428,239,107,555,458,342,220,427,679,459]",78.5040545732,24.2772199665143,77.323578411501,22.515876441807,33.1733459479432,2.28571428571429,4.625
909,"[217,693,400,259,406,679,379,554,427,660,459,103,220,245,399,254,401,51,458,325,691,402,241,31,326,692,349,50,246,43,239,32,236,107,680,248,342,328,225,224,425,350,541,104,106,687,456,329,253,234]",90.46226026078,22.70520363357,82.6338096993632,17.2035175868743,37.4744627102383,1.96,4.26086956521739
910,"[217,400,104,401,693,407,554,349,326,325,225,379,327,425,246,458,399,692,234,679,404,398,460,402,50,247,347,253,687,227,43,680,60,31,329,106,541,459,406,553,240,342,427,107,685,239,328,236]",87.73011137174,26.7464336185638,81.3632750730735,18.4685243216458,38.5000054199149,2.16,4.25
911,"[400,406,401,217,104,236,259,459,245,254,106,225,102,679,326,327,239,553,692,240,428,560,680,234,328,248,460,427,224,71,425,432,555,456,50,246,54,693,350,685,31,364,660,407,458,253,687,329,325,107]",88.69303279649,21.1871696920244,82.0436844167034,17.7912965082382,40.6705190763814,2.04347826086957,4.37777777777778
912,"[401,406,259,693,217,554,240,62,220,407,341,350,329,326,246,327,459,425,254,241,541,432,688,71,50,360,687,427,458,460,555,102,399,325,104,328,227,428,236,685,239,51,60,680,234,379,106,679,107,253]",83.93373382483,18.8416239299154,89.3098047702982,10.533968496946,35.3371146658449,1.95238095238095,4.55813953488372
913,"[693,541,401,259,217,679,325,234,247,379,407,459,398,224,62,692,427,660,458,50,54,428,104,328,364,406,685,241,34,240,360,43,225,239,32,687,236,31,220,680,347,554,329,456,106,107,253]",79.05335947257,27.3533347773488,77.8467824805457,21.9936772437487,36.1326104602943,2.27272727272727,4.375
914,"[693,406,541,104,401,679,458,225,685,255,106,342,341,327,407,50,402,245,239,660,259,217,43,220,688,427,60,350,325,31,555,328,398,253,329,102,560,105,326,107,459,425,680,236,234,687,456]",85.10168959573,20.3417026149593,79.5082780596091,20.3343589979987,33.1993438470149,1.95652173913043,4.55813953488372
915,"[401,259,541,217,400,679,247,341,379,427,554,326,398,239,693,350,328,375,32,236,104,459,360,406,557,254,303,241,106,71,253,225,43,107,432,329,460,425,50,680,31,325,687,458,685,234]",80.27502159592,26.0050792098107,80.2256844460409,19.6046470810248,38.5417337759416,1.91304347826087,4.34146341463415
916,"[407,400,104,259,401,217,328,103,329,406,680,258,246,234,225,349,541,240,398,239,350,102,427,347,687,364,325,60,693,253,425,220,379,32,326,555,459,460,227,50,43,236,554,456,458,107,106,679]",85.38950597768,25.2123192827806,82.7414201461149,17.0970534141969,37.6737700705082,2.22222222222222,4.27906976744186
917,"[679,217,401,541,259,104,239,105,554,246,225,106,103,693,236,458,687,31,543,425,555,241,342,34,240,404,325,224,685,350,43,234,227,71,349,400,406,32,407,459,341,680,107,328,329,427,253]",89.71990859435,23.2963749171042,85.7342413018677,14.1120963490514,35.395453419376,1.76923076923077,4.38636363636364
918,"[693,541,401,104,259,458,379,234,400,407,220,341,217,399,106,253,680,255,692,54,543,225,460,350,325,227,557,236,360,432,364,555,221,554,679,43,425,404,349,427,329,71,459,553,328,239,687,107]",84.36203406971,24.393676051775,83.4843497043967,16.3637122708451,34.9810342282146,1.96,4.35714285714286
919,"[400,401,104,407,217,379,458,680,240,553,258,398,259,342,325,404,326,428,102,103,687,432,548,31,60,234,245,427,32,71,660,685,221,105,693,347,224,554,329,425,106,253,236,107,679,328,459,239]",88.80370746822,29.629046898289,79.4329494239037,20.4113486288181,36.4479253246457,2.17857142857143,4.37777777777778
920,"[406,400,217,541,679,458,240,253,554,239,325,427,234,105,687,401,236,303,349,347,54,50,688,258,254,329,543,407,350,31,220,225,51,432,425,660,104,259,32,459,680,106,328,107,456]",78.33127118151,26.2938903883824,79.5356128845401,20.3068898239899,38.1315083409654,2.31818181818182,4.19512195121951
921,"[407,401,693,541,104,253,400,398,220,399,341,379,303,328,247,350,329,254,360,349,236,43,460,54,60,255,106,364,688,427,51,217,679,50,327,325,554,680,225,456,239,342,458,234,406,107,553,459,687]",80.17287835975,24.5182290726998,81.4576989889374,18.3736582898804,40.1125164599812,2.16666666666667,4.21951219512195
922,"[407,104,541,259,401,693,398,253,327,225,400,105,427,399,349,350,360,456,227,224,258,255,71,679,106,329,342,245,62,234,247,303,43,459,326,460,364,240,60,554,32,107,680,325,458,328,217,553,685,687,239,236]",89.70044537455,21.7331471319093,83.2616933654818,16.5694222145065,36.9203305064252,2,4.22222222222222
923,"[406,401,400,104,217,425,349,660,685,236,255,106,328,325,456,329,399,62,458,428,327,692,364,402,407,432,50,54,239,342,234,687,107,379,247,555,225,221,31,560,258,220,253,680,347,679,259,427,459]",83.95037183757,23.2032242770222,77.4842097043426,22.3488346755317,34.1539688764228,2.20833333333333,4.27272727272727
924,"[401,679,259,541,660,400,693,407,62,239,554,685,50,102,43,691,60,107,555,326,402,459,349,217,32,104,71,247,236,342,406,379,106,398,234,325,303,241,254,425,328,225,432,253,329,427,680,553,458,687]",85.31782165262,22.6474942025961,86.8668538609757,12.9706627606607,32.561545369655,1.79166666666667,4.34090909090909
